session;group;group_affect;time;sentiment;answer_length;sum_senti;rel_senti
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;anger; 34; 1;0,029411765
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;anticipation; 34; 1;0,029411765
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;disgust; 34; 0;0,000000000
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;fear; 34; 3;0,088235294
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;joy; 34; 1;0,029411765
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;negative; 34; 4;0,117647059
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;positive; 34; 2;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;sadness; 34; 2;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;surprise; 34; 2;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;3;trust; 34; 1;0,029411765
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;anger; 17; 0;0,000000000
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;anticipation; 17; 0;0,000000000
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;disgust; 17; 0;0,000000000
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;fear; 17; 1;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;joy; 17; 1;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;negative; 17; 1;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;positive; 17; 1;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;sadness; 17; 0;0,000000000
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;surprise; 17; 1;0,058823529
7j8oADzNfz5PYLEZjUiHZiyNrwJZJL_Vza-3W9moHyQUB60M8NharRR1gZi-KVUP;gr9;negative;4;trust; 17; 1;0,058823529
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;anger; 33; 1;0,030303030
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;anticipation; 33; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;disgust; 33; 1;0,030303030
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;fear; 33; 1;0,030303030
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;joy; 33; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;negative; 33; 1;0,030303030
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;positive; 33; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;sadness; 33; 1;0,030303030
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;surprise; 33; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;1;trust; 33; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;anger; 68; 3;0,044117647
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;anticipation; 68; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;disgust; 68; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;fear; 68; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;joy; 68; 2;0,029411765
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;negative; 68; 3;0,044117647
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;positive; 68; 2;0,029411765
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;sadness; 68; 3;0,044117647
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;surprise; 68; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;2;trust; 68; 2;0,029411765
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;anger; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;anticipation; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;disgust; 60; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;fear; 60; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;joy; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;negative; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;positive; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;sadness; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;surprise; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;3;trust; 60; 1;0,016666667
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;anger; 61; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;anticipation; 61; 1;0,016393443
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;disgust; 61; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;fear; 61; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;joy; 61; 1;0,016393443
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;negative; 61; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;positive; 61; 1;0,016393443
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;sadness; 61; 0;0,000000000
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;surprise; 61; 1;0,016393443
7MCQuX0w_Gs-ubE69Dr90WaC7ZFFrSJfuYd-JdhgmiAr8MfXLIQWERyS1GStKIXO;gr3;positive;4;trust; 61; 1;0,016393443
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;anger; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;anticipation; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;disgust; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;fear; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;joy; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;negative; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;positive; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;sadness; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;surprise; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;1;trust; 34; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;anger; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;anticipation; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;disgust; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;fear; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;joy; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;negative; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;positive; 22; 1;0,045454545
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;sadness; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;surprise; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;2;trust; 22; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;anger; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;anticipation; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;disgust; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;fear; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;joy; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;negative; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;positive; 31; 2;0,064516129
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;sadness; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;surprise; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;3;trust; 31; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;anger; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;anticipation; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;disgust; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;fear; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;joy; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;negative; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;positive; 27; 1;0,037037037
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;sadness; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;surprise; 27; 0;0,000000000
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS;gr4;neutral;4;trust; 27; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;anger; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;anticipation; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;disgust; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;fear; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;joy; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;negative; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;positive; 22; 1;0,045454545
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;sadness; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;surprise; 22; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;1;trust; 22; 1;0,045454545
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;anger; 21; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;anticipation; 21; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;disgust; 21; 2;0,095238095
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;fear; 21; 1;0,047619048
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;joy; 21; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;negative; 21; 3;0,142857143
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;positive; 21; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;sadness; 21; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;surprise; 21; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;2;trust; 21; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;anger; 25; 1;0,040000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;anticipation; 25; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;disgust; 25; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;fear; 25; 1;0,040000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;joy; 25; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;negative; 25; 1;0,040000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;positive; 25; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;sadness; 25; 1;0,040000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;surprise; 25; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;3;trust; 25; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;anger; 20; 1;0,050000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;anticipation; 20; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;disgust; 20; 1;0,050000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;fear; 20; 1;0,050000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;joy; 20; 1;0,050000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;negative; 20; 1;0,050000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;positive; 20; 1;0,050000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;sadness; 20; 2;0,100000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;surprise; 20; 0;0,000000000
7uRApjz6ZIC2ZhiMmeFKCkZ6WfA5kZStSceyQPycezPvkk4OQtu-zXFlYk8izv0v;gr8;negative;4;trust; 20; 1;0,050000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;anger; 17; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;anticipation; 17; 1;0,058823529
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;disgust; 17; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;fear; 17; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;joy; 17; 1;0,058823529
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;negative; 17; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;positive; 17; 1;0,058823529
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;sadness; 17; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;surprise; 17; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;1;trust; 17; 1;0,058823529
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;anger; 27; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;anticipation; 27; 1;0,037037037
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;disgust; 27; 1;0,037037037
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;fear; 27; 1;0,037037037
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;joy; 27; 2;0,074074074
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;negative; 27; 1;0,037037037
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;positive; 27; 3;0,111111111
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;sadness; 27; 0;0,000000000
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;surprise; 27; 1;0,037037037
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;2;trust; 27; 2;0,074074074
7ZM1H84NN04rMBxhdXCay-cer84FLJsFiemMa7IsIDsVRq6a3_fNKFvdj05ZgP02;gr9;negative;3;anger; 18; 0;0,000000000
